"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","HOUSING_PSA","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","STATION_NAME","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","TRANSIT_DISTRICT","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column"
"312445833","102","QUEENS","03/06/2023","13:00:00","09/05/2025","19:42:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO QUEENS SOUTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","09/05/2025","(null)","UNKNOWN","UNKNOWN","U",,"18-24","WHITE HISPANIC","M","1035821","191523","40.692221","-73.814032","(40.692221, -73.814032)","POINT (-73.814032 40.692221)"
"302316238","14","MANHATTAN","03/08/2023","23:00:00","03/09/2025","11:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","443","LARCENY,GRAND OF BICYCLE","STREET","03/09/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","986780","212760","40.750664","-73.990868","(40.750664, -73.990868)","POINT (-73.990868 40.750664)"
"307907647","13","MANHATTAN","03/09/2023","16:00:00","03/09/2025","16:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","121","FELONY","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO MAN SOUTH","269","MISCHIEF,CRIMINAL,    UNCL 2ND","RESIDENCE - APT. HOUSE","06/10/2025","(null)","25-44","BLACK HISPANIC","M",,"25-44","WHITE","M","991534","208106","40.737886","-73.973714","(40.737886, -73.973714)","POINT (-73.973714 40.737886)"
"311612768","28","MANHATTAN","03/09/2023","17:28:00","04/14/2023","17:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","117","FELONY","INSIDE","DANGEROUS DRUGS","(null)","PATROL BORO MAN NORTH","515","CONTROLLED SUBSTANCE,SALE 3","OTHER","08/21/2025","(null)","18-24","BLACK","M",,"UNKNOWN","UNKNOWN","E","997439","233857","40.808558","-73.952357","(40.808558, -73.952357)","POINT (-73.952357 40.808558)"
"299026827","44","BRONX","03/09/2023","12:00:00","01/04/2025","12:00:00","COMPLETED","(null)",,"73","DISTRICT ATTORNEY OFFICE","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BRONX","764","BAIL JUMPING 1 & 2","OTHER","01/07/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1006569","240173","40.825876","-73.919356","(40.825876, -73.919356)","POINT (-73.919356 40.825876)"
"308940106","122","STATEN ISLAND","03/10/2023","10:25:00","03/10/2025","10:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO STATEN ISLAND","175","SEXUAL ABUSE 3,2","RESIDENCE-HOUSE","07/01/2025","(null)","18-24","WHITE HISPANIC","M",,"18-24","WHITE","F","954827","148519","40.57428568819","-74.10591440512","(40.5742856881925, -74.1059144051212)","POINT (-74.1059144051212 40.5742856881925)"
"307335567","70","BROOKLYN","03/11/2023","16:00:00","05/05/2025","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX INSIDE","05/31/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","F","996107","176258","40.650467","-73.957268","(40.650467, -73.957268)","POINT (-73.957268 40.650467)"
"302728960","47","BRONX","03/12/2023","21:30:00","03/13/2025","06:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BRONX","321","LARCENY,PETIT FROM AUTO","STREET","03/13/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1020052","256484","40.870601","-73.870551","(40.870601, -73.870551)","POINT (-73.870551 40.870601)"
"311890215","102","QUEENS","03/12/2023","00:01:00","04/06/2023","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","BANK","08/26/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1029921","196976","40.707221","-73.835271","(40.707221, -73.835271)","POINT (-73.835271 40.707221)"
"305960182","78","BROOKLYN","03/13/2023","18:00:00","03/13/2023","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","175","SEXUAL ABUSE 3,2","OTHER","05/06/2025","(null)","18-24","BLACK","M",,"18-24","BLACK","F","991330","187303","40.68078561263","-73.97447511622","(40.6807856126343, -73.9744751162161)","POINT (-73.9744751162161 40.6807856126343)"
"299834824","62","BROOKLYN","03/15/2023","09:00:00","08/07/2024","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN SOUTH","662","MATERIAL              OFFENSIV","RESIDENCE - APT. HOUSE","01/21/2025","(null)","<18","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","988978","164276","40.617585","-73.982969","(40.617585, -73.982969)","POINT (-73.982969 40.617585)"
"299940100","25","MANHATTAN","03/15/2023","00:00:00","03/15/2023","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","OTHER","01/23/2025","(null)","18-24","BLACK","M",,"65+","WHITE","F","1001122","231520","40.802139","-73.939059","(40.802139, -73.939059)","POINT (-73.939059 40.802139)"
"308852459","23","MANHATTAN","03/16/2023","12:00:00","02/14/2025","12:00:00","COMPLETED","(null)","634","2","N.Y. HOUSING POLICE","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","338","LARCENY,PETIT FROM BUILDING,UN","RESIDENCE - PUBLIC HOUSING","06/28/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE HISPANIC","F","1000531","229408","40.796342","-73.941199","(40.796342, -73.941199)","POINT (-73.941199 40.796342)"
"307136511","25","MANHATTAN","03/16/2023","12:00:00","05/28/2025","05:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","(null)","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO MAN NORTH","733","ENTERPRISE CORRUPTION","STREET","05/28/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","1001575","232339","40.80437576","-73.93742023","(40.80437576, -73.93742023)","POINT (-73.93742023 40.80437576)"
"303515354","109","QUEENS","03/16/2023","17:07:00","03/18/2025","06:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO QUEENS NORTH","638","HARASSMENT,SUBD 3,4,5","STREET","03/23/2025","(null)","(null)","(null)","(null)",,"25-44","ASIAN / PACIFIC ISLANDER","M","1032342","221247","40.773827","-73.826367","(40.773827, -73.826367)","POINT (-73.826367 40.773827)"
"301586520","111","QUEENS","03/16/2023","12:00:00","01/27/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","RESIDENCE-HOUSE","02/24/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","M","1052945","214225","40.754417","-73.752052","(40.754417, -73.752052)","POINT (-73.752052 40.754417)"
"312246951","14","MANHATTAN","03/17/2023","16:13:00","02/26/2025","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","09/02/2025","(null)","UNKNOWN","UNKNOWN","M",,"65+","WHITE HISPANIC","M","986947","215848","40.759139","-73.990265","(40.759139, -73.990265)","POINT (-73.990265 40.759139)"
"306560634","84","BROOKLYN","03/17/2023","00:00:00","11/30/2024","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE - APT. HOUSE","05/16/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","F","986576","195498","40.703283","-73.99161","(40.703283, -73.99161)","POINT (-73.99161 40.703283)"
"301856008","94","BROOKLYN","03/20/2023","01:03:00","03/20/2023","01:03:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","458","LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","02/28/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","F","999337","200346","40.716576","-73.945577","(40.716576, -73.945577)","POINT (-73.945577 40.716576)"
"311100531","52","BRONX","03/20/2023","16:22:00","04/02/2023","10:39:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","OTHER","08/12/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK HISPANIC","M","1008937","254337","40.864745","-73.910748","(40.864745, -73.910748)","POINT (-73.910748 40.864745)"
"300163618","81","BROOKLYN","03/21/2023","16:00:00","05/29/2023","16:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN NORTH","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - APT. HOUSE","01/18/2025","(null)","UNKNOWN","UNKNOWN","U",,"18-24","BLACK","M","1000753","192579","40.695257","-73.940486","(40.695257, -73.940486)","POINT (-73.940486 40.695257)"
"305083020","103","QUEENS","03/21/2023","17:00:00","02/20/2024","13:06:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","313","LARCENY,PETIT BY FALSE PROMISE","RESIDENCE-HOUSE","04/16/2025","(null)","UNKNOWN","BLACK","M",,"25-44","BLACK","F","1047229","196246","40.705112","-73.772849","(40.705112, -73.772849)","POINT (-73.772849 40.705112)"
"303501679","6","MANHATTAN","03/22/2023","23:00:00","03/23/2025","01:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","406","LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","BAR/NIGHT CLUB","03/23/2025","(null)","UNKNOWN","UNKNOWN","U",,"18-24","ASIAN / PACIFIC ISLANDER","F","983645","206949","40.734713","-74.002183","(40.734713, -74.002183)","POINT (-74.002183 40.734713)"
"303536444","1","MANHATTAN","03/23/2023","13:43:00","03/23/2025","19:44:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","03/23/2025","(null)","UNKNOWN","WHITE","M",,"UNKNOWN","UNKNOWN","D","983174","203734","40.72589","-74.003882","(40.72589, -74.003882)","POINT (-74.003882 40.72589)"
"303488413","61","BROOKLYN","03/23/2023","11:10:00","03/23/2025","11:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","GROCERY/BODEGA","03/23/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","999203","157862","40.599969","-73.946152","(40.599969, -73.946152)","POINT (-73.946152 40.599969)"
"306070998","107","QUEENS","03/23/2023","12:00:00","04/06/2025","12:55:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS SOUTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","05/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","F","1035879","203692","40.725623","-73.81373","(40.725623, -73.81373)","POINT (-73.81373 40.725623)"
"303516267","84","BROOKLYN","03/24/2023","04:16:00","03/24/2025","04:23:00","COMPLETED","(null)",,"1","N.Y. TRANSIT POLICE","359","MISDEMEANOR","(null)","OFFENSES AGAINST PUBLIC ADMINI","(null)","PATROL BORO BKLYN NORTH","759","PUBLIC ADMINISTATION,UNCLASS M","TRANSIT - NYC SUBWAY","03/24/2025","CLARK STREET","25-44","BLACK","M","30","UNKNOWN","UNKNOWN","E","986186","193381","40.69746269","-73.99301817","(40.69746269, -73.99301817)","POINT (-73.99301817 40.69746269)"
"303592860","75","BROOKLYN","03/24/2023","21:25:00","03/24/2025","21:35:00","COMPLETED","(null)","390","2","N.Y. HOUSING POLICE","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","03/24/2025","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1021909","182502","40.667532","-73.86425","(40.667532, -73.86425)","POINT (-73.86425 40.667532)"
"301734442","18","MANHATTAN","03/25/2023","10:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO MAN SOUTH","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","MAILBOX OUTSIDE","02/26/2025","(null)","(null)","(null)","(null)",,"65+","WHITE","F","986286","216512","40.760962","-73.992652","(40.760962, -73.992652)","POINT (-73.992652 40.760962)"
"301503788","18","MANHATTAN","03/25/2023","22:00:00","03/25/2023","22:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","OPPOSITE OF","SEX CRIMES","(null)","PATROL BORO MAN SOUTH","175","SEXUAL ABUSE 3,2","BAR/NIGHT CLUB","02/22/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","F","988451","217993","40.76502407883","-73.98483594971","(40.7650240788333, -73.9848359497083)","POINT (-73.9848359497083 40.7650240788333)"
"305197717","18","MANHATTAN","03/25/2023","15:00:00","04/15/2023","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","JEWELRY","04/23/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","989741","215196","40.757346","-73.980181","(40.757346, -73.980181)","POINT (-73.980181 40.757346)"
"299472981","107","QUEENS","03/27/2023","15:10:00","01/15/2025","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","117","FELONY","FRONT OF","DANGEROUS DRUGS","(null)","PATROL BORO QUEENS SOUTH","512","CONTROLLED SUBSTANCE,SALE 1","RESIDENCE - APT. HOUSE","01/15/2025","(null)","25-44","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","E","1035330","204170","40.726939","-73.815706","(40.726939, -73.815706)","POINT (-73.815706 40.726939)"
"307102687","105","QUEENS","03/27/2023","00:00:00","05/27/2025","18:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","05/27/2025","(null)","(null)","(null)","(null)",,"65+","BLACK","F","1058398","196879","40.706762","-73.732562","(40.706762, -73.732562)","POINT (-73.732562 40.706762)"
"303809209","122","STATEN ISLAND","03/28/2023","12:00:00","03/27/2025","05:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO STATEN ISLAND","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","03/28/2025","(null)","UNKNOWN","UNKNOWN","F",,"65+","WHITE","M","938890","139023","40.548154","-74.163218","(40.548154, -74.163218)","POINT (-74.163218 40.548154)"
"310766425","105","QUEENS","03/28/2023","12:00:00","08/05/2025","(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO QUEENS SOUTH","461","UNAUTHORIZED USE VEHICLE 2","RESIDENCE - APT. HOUSE","08/05/2025","(null)","25-44","WHITE HISPANIC","F",,"65+","WHITE HISPANIC","M","1053966","198208","40.710446","-73.748534","(40.710446, -73.748534)","POINT (-73.748534 40.710446)"
"303577225","18","MANHATTAN","03/30/2023","20:30:00","04/22/2024","23:00:00","COMPLETED","(null)","45525","2","N.Y. HOUSING POLICE","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO MAN SOUTH","637","HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - PUBLIC HOUSING","03/24/2025","(null)","25-44","UNKNOWN","M",,"25-44","WHITE HISPANIC","F","986889","219458","40.769048","-73.990473","(40.769048, -73.990473)","POINT (-73.990473 40.769048)"
"301599816","63","BROOKLYN","03/31/2023","08:00:00","02/24/2025","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO BKLYN SOUTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","02/24/2025","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1000520","168264","40.628517","-73.941385","(40.628517, -73.941385)","POINT (-73.941385 40.628517)"
"306029254","68","BROOKLYN","04/01/2023","00:00:00","05/30/2024","00:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE-HOUSE","05/07/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","F","984133","167097","40.625328","-74.000423","(40.625328, -74.000423)","POINT (-74.000423 40.625328)"
"299411450","70","BROOKLYN","04/01/2023","15:00:00","05/01/2024","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","01/14/2025","(null)","25-44","UNKNOWN","F",,"<18","BLACK","F","991549","169019","40.63059985044","-73.97370531603","(40.6305998504358, -73.9737053160275)","POINT (-73.9737053160275 40.6305998504358)"
"301391555","19","MANHATTAN","04/01/2023","16:00:00","12/31/2024","16:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO MAN NORTH","638","HARASSMENT,SUBD 3,4,5","CHURCH","02/15/2025","(null)","UNKNOWN","WHITE","M",,"25-44","WHITE","M","993885","218461","40.766305","-73.965218","(40.766305, -73.965218)","POINT (-73.965218 40.766305)"
"310953111","23","MANHATTAN","04/01/2023","08:00:00","04/30/2023","23:00:00","COMPLETED","(null)","643","2","N.Y. HOUSING POLICE","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO MAN NORTH","177","SEXUAL ABUSE","RESIDENCE - PUBLIC HOUSING","08/09/2025","(null)","65+","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","998751","226901","40.78946329956","-73.94763400394","(40.7894632995555, -73.9476340039424)","POINT (-73.9476340039424 40.7894632995555)"
"300928733","25","MANHATTAN","04/01/2023","00:01:00","04/30/2023","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO MAN NORTH","175","SEXUAL ABUSE 3,2","STORAGE FACILITY","01/21/2025","(null)","UNKNOWN","UNKNOWN","M",,"25-44","UNKNOWN","M","1000558","231080","40.80093037274","-73.94109824101","(40.8009303727402, -73.9410982410066)","POINT (-73.9410982410066 40.8009303727402)"
"300978493","90","BROOKLYN","04/01/2023","08:00:00","06/20/2023","23:59:00","COMPLETED","(null)","453","2","N.Y. HOUSING POLICE","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN NORTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - PUBLIC HOUSING","02/12/2025","(null)","25-44","BLACK","F",,"<18","BLACK","F","1001428","195651","40.703688","-73.938045","(40.703688, -73.938045)","POINT (-73.938045 40.703688)"
"308985916","69","BROOKLYN","04/01/2023","16:50:00","06/17/2025","15:11:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","596","OBSCENE MATERIAL - UNDER 17 YE","RESIDENCE - APT. HOUSE","07/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1010541","175595","40.64861355106","-73.90525720323","(40.6486135510607, -73.9052572032302)","POINT (-73.9052572032302 40.6486135510607)"
"299812325","115","QUEENS","04/01/2023","00:00:00","04/15/2024","23:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","PATROL BORO QUEENS NORTH","729","FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","01/21/2025","(null)","25-44","ASIAN / PACIFIC ISLANDER","F",,"25-44","ASIAN / PACIFIC ISLANDER","M","1018876","212025","40.748579","-73.875032","(40.748579, -73.875032)","POINT (-73.875032 40.748579)"
"300212226","115","QUEENS","04/01/2023","00:01:00","01/28/2025","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","PATROL BORO QUEENS NORTH","155","RAPE 2","RESIDENCE-HOUSE","01/29/2025","(null)","25-44","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","1018623","214936","40.75656758464","-73.87593153413","(40.7565675846374, -73.8759315341335)","POINT (-73.8759315341335 40.7565675846374)"
"304349514","47","BRONX","04/01/2023","00:01:00","01/01/2024","20:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BRONX","349","LARCENY,PETIT OF LICENSE PLATE","STREET","04/07/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1024133","256830","40.871532","-73.855791","(40.871532, -73.855791)","POINT (-73.855791 40.871532)"
"303662094","75","BROOKLYN","04/02/2023","12:00:00","02/20/2025","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","RESIDENCE-HOUSE","03/26/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","F","1012738","179292","40.658757","-73.897323","(40.658757, -73.897323)","POINT (-73.897323 40.658757)"
"304058055","45","BRONX","04/02/2023","12:00:00","04/02/2023","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BRONX","349","LARCENY,PETIT OF LICENSE PLATE","STREET","04/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","M","1029664","245851","40.841373","-73.835867","(40.841373, -73.835867)","POINT (-73.835867 40.841373)"
"311254650","84","BROOKLYN","04/03/2023","09:30:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BKLYN NORTH","764","BAIL JUMPING 1 & 2","COMMERCIAL BUILDING","08/15/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","987801","192258","40.694389","-73.987196","(40.694389, -73.987196)","POINT (-73.987196 40.694389)"
"306721348","67","BROOKLYN","04/04/2023","00:01:00","04/20/2023","00:01:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","05/20/2025","(null)","(null)","(null)","(null)",,"65+","BLACK","M","996949","176623","40.651466","-73.954236","(40.651466, -73.954236)","POINT (-73.954236 40.651466)"
"309269322","109","QUEENS","04/04/2023","10:00:00","07/08/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO QUEENS NORTH","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE-HOUSE","07/08/2025","(null)","65+","WHITE","F",,"45-64","WHITE","F","1035856","219678","40.769501","-73.81369","(40.769501, -73.81369)","POINT (-73.81369 40.769501)"
"313165178","90","BROOKLYN","04/05/2023","17:25:00","04/05/2023","17:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","COMMERCIAL BUILDING","09/17/2025","(null)","UNKNOWN","UNKNOWN","F",,"45-64","BLACK","F","999566","198522","40.71157","-73.944755","(40.71157, -73.944755)","POINT (-73.944755 40.71157)"
"304240820","107","QUEENS","04/05/2023","11:13:00","04/05/2025","11:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS SOUTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","04/05/2025","(null)","25-44","BLACK","F",,"18-24","BLACK","F","1037841","207245","40.735364","-73.806624","(40.735364, -73.806624)","POINT (-73.806624 40.735364)"
